Y;X;tourism;information;name;hiking;ele;direction_east:1;direction_north:1;direction_south:1;website;board_type;direction_west:1;direction_south:2;direction_east:2;fireplace;addr:street;direction_west:2;direction_north:2;addr:housenumber;addr:postcode;direction_south:3;phone;addr:city;direction_east:3;operator;direction_southwest:1;map_type;amenity;direction_northeast:1;map_size;description;direction_southeast:1;direction_southwest:2;direction_north:3;direction_west:3;direction_northwest:1;wheelchair;wikidata;direction_southeast:2;name:fr;direction_northeast:2;name:de;opening_hours;artwork_type;mtb;direction_northwest:2;direction_south:4;direction_east:4;direction_southeast:3;direction_southwest:3;addr:country;ref;internet_access;Column1;_1
46.5179927;6.569944;information;board;Parcours vert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.722042;6.5057974;information;guidepost;Agiez;yes;543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7212978;6.5328149;museum;;Moulin Rod / Mus?e Patrimoine au fil de l'eau;;;;;;;;;;;;;;;;1350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5226364;6.5614405;viewpoint;;?splanade Bonaparte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5316508;6.5583662;artwork;;Pierre Philosophale;;;;;;;;;;;;;;;;;;;;;Service Intercommunal de l'?lectricit? (SIE);;;;;;Est-il possible de faire danser par le soleil; au rythmes de ses caprices; un cube de pierre de 11 tonnes ? (Voir sur place pour la description compl?te);;;;;;;;;;;;;;;;;;;;;;
46.5205065;6.565783;information;office;EPFL / T-L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mo-Fr 10:00-14:00, Mo-Th 14:30-16:45, Fr 14:30-16:15;;;;;;;;;;;;
46.5205044;6.5661578;information;map;EPFL;;;;;;;;;;;;;;;;;;;;;;;;;;site;;;;;;;;;;;;;;;;;;;;;;;;;
46.5203027;6.5681747;information;board;Parcours vert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.520716;6.568061;artwork;;Echodrome;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5206822;6.5683126;information;map;EPFL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5203439;6.5684678;information;map;EPFL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.520771;6.568662;artwork;;Jocky 27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5212379;6.5686925;information;board;Parcours vert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5220039;6.5669019;information;map;EPFL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5216836;6.5680574;information;board;Parcours vert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5171406;6.5612173;information;board;Parcours vert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5170178;6.5630193;information;board;Parcours vert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5254354;6.5210491;information;citymap;Lonay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5216456;6.5340265;viewpoint;;Le Monteiron;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5132939;6.5474634;hotel;;FMEL Azur;;;;;;;;;;;;Route Cantonale;;;;1025;;;Saint-Sulpice;;;;;;;;;;;;;;;;;;;;;;;;;;;;CH;;;;
46.5167351;6.5638864;information;board;Parcours vert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5178972;6.5786658;information;map;UNIL - EPFL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.71057;6.5681532;hotel;;H?tel Restaurant De La Gare;;;;;;;;;;;;;;;;;;;;;;;;restaurant;;;;;;;;;limited;;;;;;;;;;;;;;;;;;
46.5203095;6.5698688;information;board;Parcours vert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5211673;6.5716791;information;board;Parcours vert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5218785;6.4893017;viewpoint;;Signal d'Echichens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5125952;6.6037476;information;guidepost;Vidy;;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5448306;6.5146706;information;citymap;Bremblens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5679926;6.509924;information;citymap;Aclens;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5132971;6.526773;information;guidepost;Pr?verenges-plage;;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5176433;6.5256241;hotel;;Auberge de l'?toile;;;;;;;;;;;;;;;;;;;;;;;;restaurant;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5178215;6.5258471;information;citymap;Pr?verenges;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5090993;6.5401851;camp_site;;Camping club l?man;;;;;;http://campingclubleman.ch/wordpress/;;;;;;Rue de la Venoge;;;31;1028;;;Pr?verenges;;;;;;;;Petit camping naturiste priv?;;;;;;;;;;;;;;;;;;;;;;;;
46.518607;6.562804;information;board;Parcours vert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5185659;6.5634747;information;board;Parcours vert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5187352;6.5637197;museum;;Mus?e Bolo;;;;;;https://www.bolo.ch/;;;;;;;;;;;;;;;;;;;;;;;;;;;;Q3329097;;;;;;;;;;;;;;;;;
46.5188776;6.5631626;information;map;EPFL;;;;;;;;;;;;;;;;;;;;;;;;;;site;;;;;;;;;;;;;;;;;;;;;;;;;
46.5193468;6.5639342;information;board;Parcours vert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5199903;6.5650786;information;map;EPFL;;;;;;;;;;;;;;;;;;;;;;;;;;site;;;;;;;;;;;;;;;;;;;;;;;;;
46.5204092;6.5654482;information;map;EPFL;;;;;;;;;;;;;;;;;;;;;;;;;;site;;;;;;;;;;;;;;;;;;;;;;;;;
46.5218367;6.5654998;information;board;Parcours vert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5223377;6.5661094;hotel;;SwissTech Hotel;;;;;;;;;;;;Route Louis-Favre;;;;1024;;;Ecublens (VD);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4745269;6.4493744;picnic_site;;Bains des Dames;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.4824067;6.4560171;information;citymap;Saint-Prex;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47.0136657;6.7347051;information;guidepost;Petite Joux;;1237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.852313;7.2121424;viewpoint;;R?tihubel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8254898;7.3374704;information;guidepost;Wart;yes;782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8154179;7.3413693;information;guidepost;Schwarzenburg/Schloss;yes;807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8177913;7.341501;hotel;;Sonne;;;;;;;;;;;;Dorfplatz;;;3;3150;;;Schwarzenburg;;Christian und Susanne Brechb?hl;;;restaurant;;;;;;;;;;;;;;;Mo-Th 03:30-23:30, Fr 03:30-00:30, Sa 08:00-00:30, Su,PH 08:00-21:00;;;;;;;;CH;;wlan;;
46.8186924;7.3402959;museum;;Heimatmuseum der Region Schwarzwasser;;792;;;;https://www.regionalmuseum.info/;;;;;;Leimern;;;5;3150;;;Schwarzenburg;;;;;;;;Heimatmuseum der Region Schwarzwasser;;;;;;;;;;;;Su 14:00-17:00;;;;;;;;CH;;;;
46.8208281;7.3414887;information;guidepost;Schwarzenburg Marktplatz;yes;798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8188615;7.3422443;information;guidepost;Schwarzenburg;yes;792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8184273;7.3440352;hotel;;B?hl;;;;;;;;;;;;Thunstrasse;;;1;3150;;;Schwarzenburg;;;;;restaurant;;;;;;;;;;;;;;;;;;;;;;;CH;;;;
46.8171378;7.350626;information;guidepost;Galgenz?lg;yes;850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7997783;7.264528;information;guidepost;Alterswil Schwand;yes;804;;;;;;;;;;;;;;;;;;;;Alterswil 00:10;;;St. Antoni 00:50;;;Hergarten 00:45;;;;;;;Ober Maggenberg 01:10;;Heitiwil 02:30;;;;;;;;Plaffeien 02:40;;;;;;
46.8014221;7.2658105;information;board;Der Orkan;;;;;;;nature;;;;;;;;;;;;;;;;;;;;Beschreibung der Naturkatastrophe Orkan;;;;;;;;;;;;;;;;;;;;;;;;
46.8017766;7.2096467;information;guidepost;Sch?rmatt;yes;658;Ameism?li;Bourguillon;St. Ursen;;;;Plaffeien;Freiburg;;;;Freiburg;;;Schwarzsee;;;Tafers Chr?z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8031272;7.2585177;information;guidepost;Seligraben;yes;708;;Weissenbach;;;;Pfaffenh?lzli;;;;;Tafers;St. Antoni;;;;;;;;Alterswil;;;Guglenberg (Rundgang);;;;;;;;;;;;Chutz (Rundgang);;;;;;;;;;;;;;
46.8112615;7.2821023;information;guidepost;Obermonten;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8116583;7.2929759;information;guidepost;Melisried;yes;830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8153134;7.2774929;information;guidepost;Chutz;yes;872;;;Guglenberg (Rundgang) 00:10;;;;Seeligrabe (Rundgang) 00:45;;;;;;;;St. Antoni (Rundgang) 01:25;;;;;;;;;;;;;;;;;;;;;;;;;;Obermettlen 00:15;;;;;;;;
46.8156364;7.2792438;viewpoint;;Chutz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8157456;7.2792687;picnic_site;;Feuerstelle Chutz;;;;;;;;;;;yes;;;;;;;;;;Schweizer Familie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8240106;7.2719365;information;guidepost;Niedermonten;yes;725;;;;;;St. Antoni;;;;;Tafers;;;;;;;;;;;;;;;Heitenried;;;Freiburg;;;;Schwarzenburg;;;;;;;;;;;;;;;;
46.8241785;7.2868746;information;guidepost;Winterlingen;yes;773;;St. Antoni 00:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8243946;7.2946055;information;board;Barfussweg;;;;;;;board;;;;;;;;;;;;;;;;;;;;Erkl?rungen zum Barfussweg;;;;;;;;;;;;;;;;;;;;;;;;
46.8212873;7.2983284;picnic_site;;Feuerstelle Lettiswilholz;;;;;;;;;;;yes;;;;;;;;;;Schweizer Familie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7793484;7.1257869;information;board;Tour des trois rivi?res;;;;;;;board;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tour des trois rivi?res;;Drei Fl?sserundweg;;;;;;;;;;;;;
46.7790815;7.1281033;information;board;Tour des trois rivi?res;;;;;;;board;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tour des trois rivi?res;;Drei Fl?sserundweg;;;;;;;;;;;;;
46.7790587;7.12815;information;guidepost;Marly Au Port;yes;570;Marly La Cit? 00:55;;;;;;;Marly Les Rittes 00:35;;;;;;;;;;Fribourg gare 01:20;;;;;;;;Marly G?rine via La Vernaie 01:00;;;;Fribourg gare via Pont de la Gl?ne 01:30;;;Marly Ch?salles 00:45;;;;;;;Fribourg gare via Ste Apolline 01:50;;;Petit Ependes Observatoire 01:10;;;;;;
46.7790775;7.1287694;information;board;Protection de l'environnement;;;;;;;nature;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Protection de l'environnement;;Umweltschutz;;;;;;;;;;;;;
46.7861762;7.1265672;information;guidepost;Villars-sur-Gl?ne Pont de la Gl?ne;yes;613;;;Marly Au Port 00:25;;;Ecuvillens 01:25;Grangeneuve via Ch?tillon 00:40;;;;Le Gibloux Antenne 05:15;;;;Abbaye d'Hauterive 00:50;;;;;;;;;;;Les Auges 00:05;;;Bulle 08:30;Villars-sur-Gl?ne Planafaye 00:20;;;Ste Apolline via sous le Pont 00:15;;;;;;;Fribourg Charmettes 00:45;;;;;;;;;
46.7958312;7.1265667;information;guidepost;Villars-sur-Gl?ne Bois de Belle-Croix;yes;712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7973217;7.1285749;information;board;St-Jakobskreuz;;;;;;;history;;;;;;;;;;;;;;;;;;;;Geschichte des Kreuzes;;;;;;;;;;;;;;;;;;;;;;;;
46.789886;7.141724;information;guidepost;Villars-sur-Gl?ne Planafaye;yes;633;;Les Daillettes 00:06;;;;;;;;;;Belle-Croix 00:35;;;;;;;;;;;;;;Marly Au Port 00:45;;Moncor Fribourg-Payerne 00:40;;Fribourg Charmettes 00:25;;;Grangeneuve via Ch?tillon 01:05;;;;;;;Fribour Gare 00:40;;;Abbaye d'Hauterive via Ch?tillon 01:10;;;;;;
46.7830875;7.1486121;hotel;;Des Pr?s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5482215;6.5617396;hotel;;Ibis Budget;;;;;;;;;;;;;;;;;;;;;Ibis Budget;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5198946;6.6039185;artwork;;Le serment des 3 Suisses (Expo 64);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;sculpture;;;;;;;;;;;
46.7745133;7.1511199;information;board;Sentier plan?taire?: Saturne;;;;;;;astronomy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sentier plan?taire?: Saturne;;Planetenweg: Saturn;;;;;;;;;;;;;
46.7727793;7.1592726;information;board;Sentier plan?taire?: Jupiter;;;;;;;astronomy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sentier plan?taire?: Jupiter;;Planetenweg: Jupiter;;;;;;;;;;;;;
46.7719292;7.1624305;information;guidepost;Marly La G?rine;;618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7631795;7.1655219;information;guidepost;Villarsel-sur-Marly;yes;;Stersm?hle 00:45;Marly 00:35;;;;;;Giffers 01:05;;;;;;;;;;Plasselb 02:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7694505;7.1639904;information;board;Les Noutes;;;;;;;history;;;;;;;;;;;;;;;;;;;;Erkl?rungen ?ber die R?merstrasse und Les Noutes;;;;;;;;;;;;;;;;;;;;;;;;
46.7713928;7.1633903;information;board;Sentier plan?taire?: ast?ro?des;;;;;;;astronomy;;;;;;;;;;;;;;;;;;;;Planetoide;;;;;;;;;Sentier plan?taire?: ast?ro?des;;Planetenweg: Planetoide;;;;;;;;;;;;;
46.7704313;7.1654505;information;board;Sentier plan?taire?: Mars;;;;;;;astronomy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sentier plan?taire?: Mars;;Planetenweg: Mars;;;;;;;;;;;;;
46.7700185;7.1664172;information;board;Sentier plan?taire?: Terre et Lune;;;;;;;astronomy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sentier plan?taire?: Terre et Lune;;Planetenweg: Erde und Mond;;;;;;;;;;;;;
46.7698492;7.1667879;information;board;Sentier plan?taire?: V?nus;;;;;;;astronomy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sentier plan?taire?: V?nus;;Planetenweg: Venus;;;;;;;;;;;;;
46.7693424;7.1678959;information;guidepost;La Crausa Marly;;625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7695851;7.167342;information;board;Sentier plan?taire?: Mercure;;;;;;;astronomy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sentier plan?taire?: Mercure;;Planetenweg: Merkur;;;;;;;;;;;;;
46.769503;7.1680459;information;board;Sentier plan?taire?: Soleil;;;;;;;astronomy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Planetenweg: Sonne;;;;;;;;;;;;;
46.7615591;7.1391642;information;board;Sentier plan?taire?: Pluton;;;;;;;astronomy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sentier plan?taire?: Pluton;;Planetenweg: Pluto;;;;;;;;;;;;;
46.7616098;7.1391303;information;guidepost;Petit-Ependes Observatoire;yes;679;;;;;;;;;;;;;;;;;;;;Marly Cit? par Ch?salles 01:00;;;La Grotte 00:25;;;;Abbaye Hauterive 00:45;;;;;;;;Marly Carbaroche 00:55;;;;;;;;;Arconciel par Monteynan 00:50;;;;;
46.7624663;7.1395117;information;board;Sentier plan?taire?: Neptune;;;;;;;astronomy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sentier plan?taire?: Neptune;;Planetenweg: Neptun;;;;;;;;;;;;;
46.7693095;7.1348022;information;guidepost;Ch?salles;yes;626;;Marly Centre 00:40;;;;Abbaye d'Hauterive 00:45;;;;;Grangeneuve 01:10;;;;;;;;;;;;;;;Marly Corbaroche 01:20;;;Posieux 01:20;;;;Petit Ependes Observatoire 00:20;;;;;;;;;;Arconciel 01:00;;;;;;
46.770713;7.1385627;information;board;Sentier plan?taire?: Uranus;;;;;;;astronomy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sentier plan?taire?: Uranus;;Planetenweg: Uranus;;;;;;;;;;;;;
46.7760086;7.1346214;information;board;Tour des trois rivi?res;;;;;;;board;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tour des trois rivi?res;;Drei Fl?sserundweg;;;;;;;;;;;;;
46.7783271;7.1312496;information;board;Tour des trois rivi?res;;;;;;;board;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tour des trois rivi?res;;Drei Fl?sserundweg;;;;;;;;;;;;;
46.7753914;7.1419075;information;guidepost;Marly la Vernaie / Ruisseau de Copy;yes;584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.7761009;7.1430754;information;board;Tour des trois rivi?res;;;;;;;board;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tour des trois rivi?res;;Drei Fl?sserundweg;;;;;;;;;;;;;
46.5711552;6.5987539;information;guidepost;Pierre-?-Cambot;;585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.6700107;6.4999609;viewpoint;;Grotte des falaises de Saint-Loup;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8251747;7.3024471;guest_house;;Pilgerhaus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8253211;7.3023151;information;guidepost;Heitenried;yes;762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8277763;7.3114371;information;guidepost;Allmend;yes;746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8271985;7.3160637;information;guidepost;El Camino;yes;;;;;;;;;;;;;;;;;;;;;;;;;;Steinwegweiser;;;;;;;;;;;;;;;;;;;;;;;;
46.8308805;7.3065307;picnic_site;;Feuerstelle Magdalenaholz;;;;;;;;;;;yes;;;;;;;;;;Schweizer Familie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8252479;7.3185875;information;guidepost;Sodbachbr?cke;yes;653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8251649;7.3204398;information;board;Sense - Schwarzwasser Naturschutzgebiet;;;;;;;nature;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.825167;7.3205139;information;guidepost;Sodbachbr?cke;yes;653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8271263;7.3302261;information;guidepost;Toren?li;yes;670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8274154;7.3300532;information;board;Toren?li R?merweg;;;;;;;board;;;;;;;;;;;;;;Lions Club K?niz;;;;;;Informationen ?ber die ?li; den R?merweg und ?ber dem Jakobsweg;;;;;;;;;;;;;;;;;;;;;2;;
46.833426;7.332779;information;guidepost;Ruine Grasburg;yes;670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8318448;7.3341965;information;guidepost;Schl?ssli;yes;730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8353809;7.3325189;information;guidepost;Harrissteg;yes;628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.838716;7.3298555;information;guidepost;Harris;yes;730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8410419;7.3377129;picnic_site;;Flussbadestrand FKK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;plage naturisme;;Flussbadestrand FKK;;;;;;;;;;;;;
46.8106429;7.2386839;information;guidepost;Pfaffenh?lzli;yes;781;;;;;;;;;;;;;;;;;;;;Juch;;;;;;Weissenbach;Ameisem?hle;;;;;;St. Antoni;;;;;;;;;;Schwarzenburg;Tafers;;;;;
46.8180916;7.2509723;information;guidepost;Weissenbach / Bus;yes;647;;;;;;;;;;;;;;;;;;;;;;;Niedermuhren 00:50;;;Weissenbach 00:05;;;;;;;Sr. Antoni 00:20;;Ueberstorf 01:50;;;;;;;;Schwarzenburg 02:20;;;;;;
46.8340226;7.2404933;information;guidepost;Wiler;yes;707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8159849;7.2542408;information;guidepost;Weissenbach;yes;665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8206731;7.2617518;information;guidepost;St. Antoni;yes;725;;Meinzishaus 00:25;;;;;;;;;;Ueberstorf 01:45;;;;;;;;Weissenbach 00:15;;;Winterlingen 00:35;;;;Tafers 01:05;Th?rishaus 03:35;;;;;;;Heitenried 00:55;;;;;;;;;Freiburg 02:50;;;;;
46.8211117;7.2622371;guest_house;;?bernachtung im Kornspeicher;;;;;;https://schwallers.ch/schlafen/;;;;;;Cheerstrasse;;;3;1713;;;St. Antoni;;Schwaller's Sensler Bauernladen;;;;;;;;;;;;;;;;;;;;;;;;;;CH;;;;
46.8331013;7.2623471;information;guidepost;Meinzishaus;yes;676;;;;;;;;;;;;;;;;;;;;St. Antoni;;;Niedermuhren;;;;Tafers;;;;;;;;Ueberstorf;;;;;;;;;Freiburg;;;;;
46.833809;7.2741573;picnic_site;;Feuerstelle Rastplatz ?bnetholz;;790;;;;;;;;;;;;;;;;;;;Schweizer Familie;;;bbq;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8270992;7.2845855;picnic_site;;Feuerstelle Tannenholz;;;;;;;;;;;yes;;;;;;;;;;Ortsverein Heitenried & St. Antoni;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8088236;7.2132766;information;guidepost;Maggenberg;yes;680;Sch?nberg;Tafers Heimatmuseum;Ameism?li;;;;Bourguillon;Freiburg Balm;;;;;;;Freiburg Balm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8149574;7.2161046;information;guidepost;Tafers;yes;651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8287691;7.1743755;information;guidepost;Balliswil;yes;614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8526666;7.1733681;information;guidepost;Ottisberg;yes;583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8531541;7.1737314;guest_house;;Schloss Ottisberg Bed & Breakfast;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8659042;7.1672733;information;guidepost;Petit Vivy;;597;;;;;;;;;;;;;;;;;;;SuisseMobile.ch / www.herzroute.ch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.8615679;7.1759349;viewpoint;;Bad Bonn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5562084;6.5612339;hotel;;Novotel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46.5490794;6.5747505;hotel;;Discovery Hotel Crissier;;;;;;http://www.discovery-hotel.ch/;;;;;;Chemin des Lentilli?res;;;24;1023;;;Crissier;;Boas Swiss Hotels;;;;;;;;;;;;;;;;;;;;;;;;;;;;wlan;;
46.5170992;6.6289441;information;office;Visitor Center;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;Jun-Aug Mo-Su 09:00-19:00, Sep-May Mo-Su 09:00-18:00;;;;;;;;;;;;
46.5174671;6.6300396;hotel;;Le Pain Quotidien;;;;;;http://www.lepainquotidien.ch/en/store/place-de-la-gare/;;;;;;;;;;;;;;;;;;cafe;;;;;;;;;;;;Le Pain Quotidien;;;;;;;;;;;;;;;
46.5234288;6.6336288;museum;;Mus?e mon?taire cantonal;;;;;;http://www.musees.vd.ch/musee-monetaire/;;;;;;Place de la Riponne;;;6;;;;;;;;;;;;;;;;;;;Q14630546;;;;;;;;;;;;;;;;;
46.8027322;7.1630672;information;guidepost;Freiburg; Obere Matte;;549;;;;;;Bouguillon 00:40;;;;;Ameism?hle 01:30;;;;;;;;;;;;Fribourg Palme;;;;;;Marly (Les Rittes) 01:10;;;;;Fribourg; Planche sup?rieur;Fribourg Porte de Morat;Freiburg; Obere Matte;;;;;;;;;;
46.8029014;7.1625321;hotel;;Sauvage;;;;;;;;;;;;;;;;;;;;;;;;restaurant;;;;;;;;;;;;;;Wildermann;;;;;;;;;;;;;
46.8026268;7.1673721;viewpoint;;Br?cke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
